timestamp,compression,term_premium,s_t,mu0,sigma0,layer1,triggered,primary_dealer_pct,control_limit
2026-07-16T22:59:59.037130,5.537244561634806,0.2754820936639257,0.0,5.905299333590076,0.2328264646008943,False,False,25.2,1.1641323230044718
2026-07-17T22:52:50.909580,5.513016845329249,-0.5494505494505475,0.0,5.904630827154768,0.232740929920557,True,False,25.2,1.1637046496027854
2026-07-18T22:53:49.679728,5.513016845329249,-0.5494505494505475,0.0,5.904630827154768,0.232740929920557,True,False,25.2,1.1637046496027854
2026-07-19T22:56:16.491151,5.513016845329249,-0.5494505494505475,0.0,5.904630827154768,0.232740929920557,True,False,25.2,1.1637046496027854
2026-07-20T23:03:21.312430,5.431773236651285,-0.8287292817679592,0.0,5.79142839654465,0.2282986476537825,True,False,24.72,1.1414932382689125
2026-07-21T23:00:45.402756,5.477070202129972,-0.5571030640668551,0.0,5.9038833168659055,0.2327316311033704,True,False,25.2,1.163658155516852
2026-07-22T23:08:19.198950,5.337939969768948,1.1204481792717047,0.0,5.791072487622648,0.2280145022075527,True,False,24.72,1.140072511037764
2026-07-23T22:59:19.263564,5.2922286448298,0.2770083102493048,0.0,5.790931933085995,0.2276598472171841,False,False,24.72,1.1382992360859203
2026-07-24T23:04:16.570133,5.247293568244533,0.5524861878453136,0.0,5.790664270135505,0.2273423910173766,True,False,24.72,1.136711955086883
2026-07-25T22:57:44.516273,5.247293568244533,0.5524861878453136,0.0,5.790664270135505,0.2273423910173766,True,False,24.72,1.136711955086883
2026-07-26T23:01:54.872364,5.247293568244533,0.5524861878453136,0.0,5.790664270135505,0.2273423910173766,True,False,24.72,1.136711955086883
2026-07-27T23:05:25.943452,5.4018332978043055,0.0,0.0,5.93571375918569,0.2326936013907867,False,False,25.34,1.1634680069539336
2026-07-28T23:02:56.571076,5.38378843259514,0.0,0.0,5.865440904893831,0.2299387442314641,False,False,25.04,1.1496937211573206
2026-07-29T23:01:03.919747,5.452179570592062,0.2747252747252737,0.0,5.888510930499409,0.2305728793109965,False,False,25.14,1.1528643965549823
2026-07-30T23:11:07.502472,5.424962534789124,0.0,0.0,5.935044605242157,0.2321024976691054,False,False,25.34,1.1605124883455271
2026-07-31T23:04:46.902177,5.413373210852382,0.0,0.0,5.934777297801665,0.2317821927909762,False,False,25.34,1.1589109639548814
2026-08-01T22:57:40.409210,5.413373210852382,0.0,0.0,5.934777297801665,0.2317821927909762,False,False,25.34,1.1589109639548814
2026-08-02T22:58:47.179645,5.413373210852382,0.0,0.0,5.934777297801665,0.2317821927909762,False,False,25.34,1.1589109639548814
2026-08-03T23:04:35.914377,5.270469374868449,0.273972602739736,0.0,5.86442361272615,0.2286812555787648,False,False,25.04,1.1434062778938243
2026-08-04T23:05:44.089295,5.347798340778557,-0.2732240437158584,0.0,5.887843834821702,0.2295945193789995,False,False,25.14,1.1479725968949974
2026-08-05T23:03:19.370962,5.407039516303174,0.273972602739736,0.0,5.864332275107167,0.2283260477474998,False,False,25.04,1.141630238737499
2026-08-07T01:30:40.322380,5.4718203411790105,-0.5464480874316946,0.0,5.93441384300193,0.2307197613410425,True,False,25.34,1.1535988067052123
2026-08-07T22:39:39.770066,5.4018332978043055,0.2747252747252737,0.0,5.93427979679794,0.2303702497595219,False,False,25.34,1.1518512487976094
2026-08-08T22:32:32.336373,5.4018332978043055,0.2747252747252737,0.0,5.93427979679794,0.2303702497595219,False,False,25.34,1.1518512487976094
2026-08-09T22:34:39.098559,5.4018332978043055,0.2747252747252737,0.0,5.93427979679794,0.2303702497595219,False,False,25.34,1.1518512487976094
2026-08-10T22:40:52.281095,5.38378843259514,-0.8219178082191747,0.0,5.86406307817261,0.2272880044771137,True,False,25.04,1.1364400223855688
2026-08-11T22:47:11.373111,5.325142978182589,0.2762430939226457,0.0,5.887481860433683,0.2281957041755047,False,False,25.14,1.1409785208775238
2026-08-12T22:44:19.544668,5.292490959370346,0.2754820936639257,0.0,5.826504519437594,0.2254892000682089,False,False,24.88,1.1274460003410447
2026-08-13T22:46:02.450851,5.315103610339671,-0.5494505494505475,0.0,5.8262915439297895,0.2251711227990346,True,False,24.88,1.1258556139951734
2026-08-14T22:26:37.963944,5.372489743036061,0.0,0.0,5.82633090425329,0.2248233999233695,False,False,24.88,1.1241169996168476
2026-08-15T22:25:28.793515,5.372489743036061,0.0,0.0,5.82633090425329,0.2248233999233695,False,False,24.88,1.1241169996168476
2026-08-16T22:24:32.095694,5.372489743036061,0.0,0.0,5.82633090425329,0.2248233999233695,False,False,24.88,1.1241169996168476
2026-08-17T22:27:39.880852,5.280922879726554,0.0,0.0,5.788901404109504,0.2230336991773049,False,False,24.72,1.1151684958865244
